年度/季別,營業現金對流動負債比%,營業現金對負債比%,營業現金流對淨利比%,負債佔資產比%,長期資金佔固定資產比%,流動比%,速動比%,應收帳款收現(天),存貨週轉(天),營運週轉(天),單季ROE%,單季ROA%,毛利率%,營業利益率%,稅前淨利率%,稅後淨利率%,單季營業利益季增率%,近4季營業利益季增率%,季收盤價成長率y,每股盈餘,每股盈餘季增率,每股盈餘年增率,每股淨值,本益比(倍),股價淨值比(倍),代碼,股票名稱,產業
2019Q3,44.44,36.25,315.1,10.96,184.77,555.31,417.76,77.33,128.8,206.13,1.43,1.18,18.69,12.71,14.41,11.95,-58.78,-27.19,0.1015069463418363,0.74,-0.5345911949685536,-0.7867000000000001,52.19,,,3532,台勝科,半導體類
2019Q2,25.33,23.32,220.08,22.55,183.1,267.76,215.63,74.56,125.86,200.42,2.88,2.4,31.4,25.92,29.13,21.55,-38.5,-13.96,0.1470534179564966,1.59,-0.4089219330855018,-0.2167,51.45,,,3532,台勝科,半導體類
2019Q1,60.74,50.31,128.37,10.45,212.39,643.06,521.0,68.25,108.7,176.94,4.68,4.15,38.03,33.05,34.58,28.65,-22.64,-1.69,-0.1847937459393437,2.69,-0.1122,0.8552,58.83,,,3532,台勝科,半導體類
2023Q4,0.72,0.71,182.82,86.85,151.77,102.89,102.51,1754.49,22.92,1777.41,2.59,0.34,53.05,10.33,13.1,9.4,-49.18,-10.56,,1.76,-0.4210526315789473,-0.3043478260869564,56.13,17.996666666666666,3.42,9941,裕融,其他類
2023Q3,-1.54,-1.5,-221.16,87.24,153.5,103.16,102.54,1777.04,29.18,1806.21,4.81,0.6,54.26,20.33,21.6,16.56,-3.72,-0.99,-0.24557058710165408,3.04,-0.0161812297734627,-0.0588235294117647,54.04,17.55,3.276666666666667,9941,裕融,其他類
2023Q2,-2.19,-2.15,-304.15,87.73,150.45,103.22,102.57,1803.44,28.32,1831.77,4.9,0.63,55.16,21.82,22.74,17.29,-2.22,-1.91,0.0135320062185763,3.09,-0.1171428571428572,0.1115107913669064,55.1,19.47,3.3666666666666667,9941,裕融,其他類
2023Q1,-1.55,-1.51,-199.13,86.6,178.55,105.6,105.04,1868.38,19.3,1887.67,5.02,0.67,56.33,23.58,24.21,18.84,13.69,1.52,-0.0785744326326201,3.5,0.383399209486166,-0.1484184914841849,58.01,17.55666666666667,3.1533333333333338,9941,裕融,其他類
2022Q4,-3.5,-3.42,-590.32,86.87,173.59,105.4,105.18,1796.04,9.23,1805.28,3.88,0.51,56.09,20.65,18.75,14.01,-10.2,2.52,0.1006138921989115,2.53,-0.21671826625387,-0.28328611898017,55.58,14.53,2.8866666666666667,9941,裕融,其他類
2022Q3,-3.64,-3.56,-495.65,86.71,178.01,105.69,105.52,1787.26,10.51,1797.77,5.34,0.64,57.47,24.06,23.22,17.47,-6.94,4.96,0.1435294763090447,3.23,0.1618705035971224,-0.0797720797720796,54.05,13.636666666666663,3.273333333333333,9941,裕融,其他類
2022Q2,-3.41,-3.32,-532.46,89.52,143.96,102.34,102.08,1793.38,19.91,1813.29,5.21,0.57,58.47,27.19,23.18,15.78,11.78,8.49,0.080310696419613,2.78,-0.3236009732360098,-0.2506738544474394,48.42,19.426666666666662,4.483333333333333,9941,裕融,其他類
2022Q1,-3.16,-3.09,-390.76,88.64,154.22,103.14,102.63,1820.13,17.25,1837.38,6.41,0.72,59.72,25.83,26.12,20.24,19.99,11.71,-0.4019747031683959,4.11,0.1643059490084988,0.3258064516129033,50.85,20.37333333333333,4.476666666666667,9941,裕融,其他類
2021Q4,-3.84,-3.75,-523.25,89.0,144.68,102.28,102.17,1726.88,18.63,1745.52,5.99,0.65,56.36,21.59,22.64,17.68,-2.14,21.12,-0.056640279113331,3.53,0.0056980056980056,0.5688888888888888,46.89,18.28,,9941,裕融,其他類
2021Q3,-3.14,-3.07,-411.96,89.15,138.63,101.86,101.18,1693.13,35.53,1728.65,6.29,0.67,55.23,22.89,23.33,18.13,3.82,19.18,0.2601640435578886,3.51,-0.0539083557951483,0.5530973451327434,43.83,18.773333333333333,,9941,裕融,其他類
2021Q2,-3.83,-3.74,-531.13,89.42,135.14,101.46,100.62,1669.62,31.24,1700.86,5.88,0.64,54.48,22.63,23.02,17.06,29.71,16.39,0.0710357731167517,3.71,0.1967741935483871,0.4379844961240309,45.75,17.69333333333333,,9941,裕融,其他類
2021Q1,-1.44,-1.4,-240.88,88.85,141.76,102.28,101.76,1678.14,18.63,1696.77,4.73,0.52,52.4,18.02,18.74,14.03,120.92,13.59,0.1344082010980571,3.1,0.3777777777777777,0.4090909090909089,46.99,15.516666666666666,,9941,裕融,其他類
2020Q4,-1.0,-0.98,-287.25,89.1,136.01,101.51,101.19,1680.19,28.77,1708.96,2.84,0.31,50.36,8.36,9.31,8.29,-34.14,-0.56,0.1151549132501139,2.25,-0.0044247787610618,0.0273972602739727,44.56,,,9941,裕融,其他類
2020Q3,-0.47,-0.46,-110.42,89.34,128.31,100.95,99.92,1640.15,47.4,1687.55,3.59,0.38,50.44,12.7,12.86,10.05,-15.47,-3.21,0.2340293589594608,2.26,-0.1240310077519381,-0.0258620689655172,42.38,,,9941,裕融,其他類
2020Q2,1.31,1.28,276.34,89.65,125.33,100.58,99.37,1643.12,49.84,1692.96,3.93,0.41,50.16,15.17,15.41,11.11,25.71,1.92,0.0150378773645405,2.58,0.1727272727272726,0.1415929203539825,43.23,,,9941,裕融,其他類
2020Q1,0.81,0.8,200.92,89.43,129.53,101.08,99.97,1631.32,40.11,1671.43,3.41,0.36,48.12,12.01,12.5,9.68,38.44,-5.32,-0.0962280320945537,2.2,0.0045662100456622,-0.1603053435114503,45.33,,,9941,裕融,其他類
2019Q4,-2.38,-2.33,-629.75,89.69,126.53,100.76,99.94,1622.32,37.56,1659.88,3.25,0.34,44.79,8.82,10.19,9.15,-39.63,-6.85,0.2277412605628392,2.19,-0.0560344827586206,-0.1378,43.72,,,9941,裕融,其他類
2019Q3,-2.14,-2.1,-468.95,89.66,129.65,101.1,99.99,1600.41,46.07,1646.48,3.92,0.41,47.25,14.85,14.73,10.95,1.53,3.77,-0.2769682013279899,2.32,0.0265486725663717,0.0642,42.31,,,9941,裕融,其他類
2019Q2,-5.27,-5.16,-1140.73,89.58,128.87,100.93,99.74,1535.4,52.25,1587.64,3.79,0.41,45.57,14.7,15.03,10.77,-4.21,4.23,0.0265502320941209,2.26,-0.1374045801526718,0.1133,43.98,,,9941,裕融,其他類
2019Q1,-3.51,-3.43,-653.9,88.61,135.61,101.74,100.13,1739.47,50.97,1790.44,4.16,0.48,46.55,16.54,17.23,12.79,18.25,3.49,-0.0309075374630766,2.62,0.0315,0.0397,46.41,,,9941,裕融,其他類
2023Q4,0.29,0.08,3.31,47.46,873.82,279.67,196.22,165.78,173.56,339.34,2.34,1.21,41.62,4.19,14.86,11.7,-90.33,-4.16,,1.53,-0.6785714285714286,1.4285714285714284,65.54,16.376666666666665,4.1000000000000005,1795,美時,生技醫療類
2023Q3,21.12,8.41,109.1,49.06,802.97,204.39,143.42,121.95,183.0,304.96,7.74,3.86,57.9,32.41,34.25,27.24,-8.14,-18.47,0.11286902085395431,4.76,-0.0185567010309277,-0.4027603513174403,63.47,15.766666666666666,4.56,1795,美時,生技醫療類
2023Q2,2.67,1.15,14.81,51.31,761.76,179.5,123.88,118.04,183.63,301.67,8.58,4.06,58.66,36.33,34.31,28.5,-3.03,21.81,0.1314327559676013,4.85,0.0589519650655021,2.849206349206349,58.89,22.63,5.68,1795,美時,生技醫療類
2023Q1,0.96,0.33,4.54,54.06,794.16,207.7,144.39,99.38,171.33,270.71,8.54,3.97,59.85,36.78,33.26,26.39,366.93,25.31,-0.310993151320228,4.58,6.26984126984127,1.662790697674419,53.74,21.85333333333333,4.953333333333333,1795,美時,生技醫療類
2022Q4,31.21,11.74,1097.18,53.03,775.69,180.91,124.41,145.25,161.11,306.37,1.23,0.59,44.12,11.24,9.29,5.28,-86.51,-0.88,0.25990952251684,0.63,-0.9209535759096612,-0.34375,52.92,23.61,4.373333333333333,1795,美時,生技醫療類
2022Q3,16.8,6.65,42.95,49.99,768.03,200.21,143.47,76.92,159.46,236.38,16.76,8.24,67.86,49.0,48.8,38.58,438.75,98.46,0.020121403199421,7.97,5.325396825396825,4.94776119402985,51.3,30.206666666666667,3.6533333333333338,1795,美時,生技醫療類
2022Q2,5.97,3.81,141.72,51.75,592.21,104.15,64.02,106.9,184.72,291.62,2.86,1.38,47.39,16.84,14.66,11.26,-21.38,-5.21,0.4146535341625706,1.26,-0.2674418604651163,-0.0869565217391303,43.36,24.863333333333333,3.0500000000000003,1795,美時,生技醫療類
2022Q1,7.85,4.23,117.24,51.69,663.68,126.78,79.3,95.8,156.69,252.49,3.94,1.98,43.36,19.72,18.62,14.11,58.68,-3.95,0.0569774347425403,1.72,0.7916666666666667,-0.0702702702702703,44.11,20.18,2.66,1795,美時,生技醫療類
2021Q4,7.33,3.12,126.0,47.84,664.68,192.64,121.59,106.03,169.7,275.73,2.3,1.19,46.74,14.02,11.43,8.98,-32.64,-2.33,0.1247289267074962,0.96,-0.2835820895522388,-0.2615384615384616,42.21,18.32,,1795,美時,生技醫療類
2021Q3,17.03,7.0,203.15,48.26,685.16,191.73,130.21,108.31,141.93,250.24,3.24,1.64,45.28,19.08,15.46,11.39,-3.58,6.47,0.329119262315954,1.34,-0.0289855072463767,0.1652173913043479,41.32,22.386666666666667,,1795,美時,生技醫療類
2021Q2,-28.84,-9.7,-296.53,50.38,734.68,237.91,163.28,92.84,109.61,202.45,3.59,1.68,41.82,17.46,13.97,10.24,-15.29,8.49,-0.1022788491204181,1.38,-0.2540540540540541,0.121951219512195,40.62,18.2,,1795,美時,生技醫療類
2021Q1,3.65,1.27,32.64,55.96,720.09,193.24,138.67,78.98,108.26,187.24,5.03,2.22,45.03,21.48,17.85,13.5,59.52,26.17,0.0620724286423777,1.85,0.4230769230769231,2.425925925925926,37.1,20.07,,1795,美時,生技醫療類
2020Q4,12.66,5.62,194.42,55.73,678.06,138.9,93.68,77.74,97.77,175.51,3.74,1.66,42.48,14.3,12.93,10.16,1.62,14.03,0.2672035411082402,1.3,0.1304347826086958,1.2807017543859651,35.64,,,1795,美時,生技醫療類
2020Q3,7.74,3.02,112.18,55.64,716.09,143.16,101.01,84.11,87.73,171.84,3.45,1.52,43.49,15.26,12.58,9.66,1.93,11.77,-0.0291713773002797,1.15,-0.065040650406504,0.4024390243902438,33.66,,,1795,美時,生技醫療類
2020Q2,8.69,3.22,109.02,56.36,734.84,146.48,107.44,78.24,76.3,154.54,3.88,1.64,40.4,15.72,13.74,10.95,47.95,31.88,-0.0074720148387009,1.23,1.2777777777777777,5.15,32.19,,,1795,美時,生技醫療類
2020Q1,18.28,6.25,523.4,59.19,786.91,158.65,124.1,100.15,111.3,211.45,1.72,0.72,45.89,14.89,8.09,6.71,17.2,-13.81,-0.037740327982847,0.54,-0.0526315789473682,-0.5344827586206896,31.26,,,1795,美時,生技醫療類
2019Q4,8.38,2.44,178.16,56.78,798.75,184.86,140.13,56.19,80.15,136.33,1.81,0.77,37.53,7.97,6.13,4.45,-14.53,15.68,0.3295666251806543,0.57,-0.3048780487804878,0.8387000000000001,31.85,,,1795,美時,生技醫療類
2019Q3,-7.49,-2.2,-114.39,57.57,839.26,198.0,127.42,75.22,217.16,292.38,2.61,1.1,52.35,14.81,11.37,10.15,130.78,12.95,-0.6472597760484746,0.82,3.1,1.9286,31.49,,,1795,美時,生技醫療類
2019Q2,3.41,1.12,231.84,58.39,819.02,173.33,106.12,79.57,212.08,291.65,0.67,0.29,50.87,6.67,3.78,2.75,-71.65,3.2,0.1488026870273079,0.2,-0.8275862068965517,,31.52,,,1795,美時,生技醫療類
2019Q1,4.98,1.61,56.79,56.13,807.9,195.24,133.82,59.96,129.36,189.32,3.68,1.74,49.44,20.43,17.82,13.15,353.15,83.99,-0.1178951495642311,1.16,2.7419,15.5714,31.29,,,1795,美時,生技醫療類
2023Q4,7.76,3.32,256.61,52.17,159.05,188.63,125.19,32.8,138.37,171.17,1.39,0.68,8.88,-3.67,-0.03,6.37,-240.13,-26.42,,0.45,0.9565217391304348,2.214285714285714,23.61,37.056666666666665,1.82,2371,大同,電機機械類
2023Q3,-0.48,-0.2,-19.99,50.11,160.88,202.56,126.75,46.62,198.72,245.34,1.02,0.5,19.14,3.32,6.9,5.94,-55.24,720.86,0.3018666940117047,0.23,-0.0799999999999999,-0.9337175792507204,23.2,11.893333333333333,2.123333333333333,2371,大同,電機機械類
2023Q2,4.84,2.03,172.4,50.86,160.83,198.53,130.74,41.91,162.88,204.79,1.23,0.61,19.34,6.42,7.21,6.11,54.64,-661.11,-0.0555698511548107,0.25,0.25,0.3157894736842106,22.92,10.72,1.94,2371,大同,電機機械類
2023Q1,0.91,0.37,59.73,50.47,157.57,197.85,125.83,53.57,193.06,246.63,0.62,0.31,18.23,4.94,3.9,3.64,-743.03,-112.37,-0.2012847575017106,0.2,0.4285714285714286,-0.0909090909090908,22.28,7.32,1.57,2371,大同,電機機械類
2022Q4,1.75,0.7,299.22,51.41,162.58,204.14,132.24,38.99,141.46,180.45,0.28,0.13,13.21,-0.67,0.49,1.26,-92.28,4.5,0.4980166654734094,0.14,-0.9596541786743517,-0.8640776699029126,22.05,10.48,1.66,2371,大同,電機機械類
2022Q3,-1.06,-0.4,-2.98,50.5,147.93,179.05,104.4,52.13,234.4,286.54,18.17,6.43,21.32,-15.34,99.57,99.36,-282.56,-84.93,-0.0444517625708338,3.47,17.263157894736842,9.84375,21.11,18.566666666666663,1.98,2371,大同,電機機械類
2022Q2,0.27,0.16,-99999.0,77.49,95.72,70.73,43.71,57.69,255.97,313.66,-0.23,-0.05,27.35,8.9,0.18,-0.88,-31.35,9.76,0.0814930342511828,0.19,-0.1363636363636363,-0.4571428571428571,17.28,19.07333333333333,2.0766666666666667,2371,大同,電機機械類
2022Q1,0.47,0.27,-99999.0,77.66,99.68,73.14,45.83,47.42,225.14,272.56,-0.19,-0.04,28.59,11.54,-0.35,-0.63,-999.34,113.98,-0.0639487246002734,0.22,-0.7864077669902912,-2.6923076923076925,16.57,257.3833333333333,2.04,2371,大同,電機機械類
2021Q4,-0.59,-0.33,-12.87,77.2,99.82,72.33,44.15,48.66,207.21,255.87,9.2,2.03,24.03,-1.3,28.21,29.45,-119.83,1594.49,-0.0531352547536121,1.03,2.21875,-3.239130434782609,16.35,426.25,,2371,大同,電機機械類
2021Q3,6.44,3.55,1065.96,78.59,101.83,72.83,45.44,50.09,193.06,243.15,1.22,0.26,24.35,6.15,4.12,3.49,12.88,-104.36,0.0922379807673547,0.32,-0.0857142857142856,-5.571428571428571,15.26,,,2371,大同,電機機械類
2021Q2,0.73,0.39,55.3,79.0,105.32,76.21,47.39,52.69,221.13,273.82,2.68,0.56,26.76,5.93,9.68,8.33,-1456.58,-38.11,-0.0030627895305457,0.35,-3.692307692307692,-5.375,15.02,,,2371,大同,電機機械類
2021Q1,-0.67,-0.37,-99999.0,78.91,103.37,73.7,45.83,56.01,236.92,292.94,-2.38,-0.51,22.36,-0.49,-8.07,-8.48,-96.21,34.15,0.2805718342692763,-0.13,-0.7173913043478262,-1.8666666666666667,14.84,33.22,,2371,大同,電機機械類
2020Q4,1.71,1.0,-99999.0,78.44,99.67,70.17,43.51,50.86,186.91,237.77,-14.9,-3.36,14.88,-11.37,-49.42,-49.09,33.47,-486.52,-0.0908837616585591,-0.46,5.571428571428571,-1.575,15.03,,,2371,大同,電機機械類
2020Q3,-1.65,-0.94,-99999.0,76.39,100.09,71.26,43.87,53.42,191.28,244.69,-2.56,-0.59,14.92,-8.68,-8.5,-8.81,177.06,-131.62,0.0224308469881821,-0.07,-0.1249999999999998,-1.0679611650485437,15.37,,,2371,大同,電機機械類
2020Q2,2.17,1.28,-99999.0,77.5,98.9,70.73,43.83,49.99,209.36,259.35,-2.16,-0.5,21.63,-3.02,-6.42,-7.32,-155.65,-69.48,0.4538772718950951,-0.08,-1.5333333333333332,-0.9587628865979382,15.27,,,2371,大同,電機機械類
2020Q1,0.65,0.38,-99999.0,76.33,100.79,72.71,44.54,45.21,205.76,250.97,-0.31,-0.07,27.0,4.57,-0.81,-0.94,-47.78,-43.88,-0.2231435513142097,0.15,-0.8125,-0.8880597014925373,15.48,,,2371,大同,電機機械類
2019Q4,4.65,2.82,149.34,75.92,103.31,73.67,44.29,47.16,192.04,239.21,6.17,1.41,25.7,7.33,15.41,15.73,-138.76,-58.23,0.0689928714869514,0.8,-0.2233009708737864,,15.7,,,2371,大同,電機機械類
2019Q3,-0.27,-0.22,-48.58,78.28,71.43,56.49,33.18,65.17,202.86,268.03,1.81,0.35,4.41,-24.59,6.03,5.15,-23.24,-10.61,-0.0689928714869514,1.03,-1.5309278350515465,,14.86,,,2371,大同,電機機械類
2019Q2,-1.84,-1.55,-99999.0,83.21,58.14,48.6,28.34,63.95,185.79,249.74,-41.57,-8.45,-4.78,-32.95,-136.69,-137.24,14.57,4.79,0.2113090936672069,-1.94,-2.4477611940298507,,13.82,,,2371,大同,電機機械類
2019Q1,0.14,0.08,-99999.0,76.5,105.09,73.65,46.54,73.57,191.47,265.04,-0.48,-0.11,-5.09,-28.8,0.48,-1.9,-70.61,3.44,-0.0979804083602037,1.34,,,16.25,,,2371,大同,電機機械類
2023Q4,-2.15,-2.13,,82.44,,110.85,110.85,-99999.0,-99999.0,-199998.0,,,0.0,21.32,37.06,26.91,-9.25,14.2,,0.39,-0.2040816326530612,0.4444444444444444,18.54,9.48,0.87,6005,群益證,金融保險類
2023Q3,3.59,3.55,,81.52,,111.36,111.36,-99999.0,-99999.0,-199998.0,,,0.0,23.62,35.47,33.43,69.5,37.92,,0.49,-0.02,3.454545454545454,17.89,13.953333333333331,0.8733333333333334,6005,群益證,金融保險類
2023Q2,-5.86,-5.79,,81.98,,110.97,110.97,-99999.0,-99999.0,-199998.0,,,0.0,18.02,45.52,43.41,-35.47,70.91,,0.5,-0.0196078431372549,-5.166666666666667,17.41,23.896666666666665,0.8233333333333333,6005,群益證,金融保險類
2023Q1,-2.03,-2.01,,80.39,,112.34,112.34,-99999.0,-99999.0,-199998.0,,,0.0,27.22,44.42,42.9,89.25,98.71,,0.51,0.8888888888888888,2.923076923076923,17.16,20.536666666666665,0.7399999999999999,6005,群益證,金融保險類
2022Q4,6.48,6.39,,79.81,,113.59,113.59,-99999.0,-99999.0,-199998.0,,,0.0,16.88,33.42,28.25,170.53,-63.89,,0.27,1.4545454545454546,-0.5846153846153845,16.47,12.45,0.6833333333333332,6005,群益證,金融保險類
2022Q3,2.01,1.98,,81.09,,114.37,114.37,-99999.0,-99999.0,-199998.0,,,0.0,6.55,21.93,14.85,-157.85,-43.08,,0.11,-1.9166666666666667,-0.8166666666666667,15.96,7.95,0.68,6005,群益證,金融保險類
2022Q2,2.3,2.26,,80.85,,114.82,114.82,-99999.0,-99999.0,-199998.0,,,0.0,-17.87,4.46,-13.3,-208.41,-38.24,,-0.12,-1.923076923076923,-1.206896551724138,15.98,7.096666666666667,0.8266666666666667,6005,群益證,金融保險類
2022Q1,-1.74,-1.72,,78.82,,117.34,117.34,-99999.0,-99999.0,-199998.0,,,0.0,11.69,22.94,17.05,-82.33,-20.41,,0.13,-0.8,-0.7833333333333333,18.01,6.669999999999999,0.92,6005,群益證,金融保險類
2021Q4,-2.51,-2.46,,79.64,,116.61,116.61,-99999.0,-99999.0,-199998.0,,,0.0,41.09,48.16,43.6,6.35,-0.05,,0.65,0.0833333333333334,0.0317460317460318,17.84,6.580000000000001,,6005,群益證,金融保險類
2021Q3,7.62,7.5,,78.93,,116.93,116.93,-99999.0,-99999.0,-199998.0,,,0.0,38.24,45.58,40.24,-6.02,-3.66,,0.6,0.0344827586206897,-0.1428571428571428,17.32,6.133333333333333,,6005,群益證,金融保險類
2021Q2,-0.58,-0.58,,79.76,,115.67,115.67,-99999.0,-99999.0,-199998.0,,,0.0,39.26,45.29,38.02,2.47,0.2,,0.58,-0.0333333333333333,-0.1594202898550725,16.76,8.286666666666667,,6005,群益證,金融保險類
2021Q1,-5.59,-5.49,,77.11,,118.94,118.94,-99999.0,-99999.0,-199998.0,,,0.0,41.76,48.69,42.85,-2.56,69.56,,0.6,-0.0476190476190476,-2.5384615384615383,17.2,9.813333333333334,,6005,群益證,金融保險類
2020Q4,3.87,3.79,,76.28,,120.02,120.02,-99999.0,-99999.0,-199998.0,,,0.0,44.83,52.95,47.66,-7.99,25.77,,0.63,-0.0999999999999999,0.8,16.53,,,6005,群益證,金融保險類
2020Q3,-4.97,-4.88,,77.07,,118.75,118.75,-99999.0,-99999.0,-199998.0,,,0.0,45.78,54.34,49.51,9.72,47.12,,0.7,0.0144927536231884,1.0588235294117645,15.93,,,6005,群益證,金融保險類
2020Q2,1.58,1.55,117.72,76.92,,118.24,118.24,-99999.0,-99999.0,-199998.0,8.95,1.05,0.0,46.24,57.34,53.91,-244.04,196.03,,0.69,-2.769230769230769,3.6,15.23,,,6005,群益證,金融保險類
2020Q1,2.11,2.07,-99999.0,75.55,,119.58,119.58,-99999.0,-99999.0,-199998.0,-2.18,-0.56,0.0,-172.63,-120.27,-143.41,-234.75,-70.21,,-0.39,-2.1142857142857143,-2.5,14.89,,,6005,群益證,金融保險類
2019Q4,0.04,0.04,4.32,72.8,,122.51,122.51,-99999.0,-99999.0,-199998.0,2.38,0.66,0.0,30.59,42.98,38.26,6.71,142.97,0.0984067566932445,0.35,0.0294117647058822,,15.64,,,6005,群益證,金融保險類
2019Q3,0.85,0.83,90.62,71.93,,123.91,123.91,-99999.0,-99999.0,-199998.0,2.37,0.67,0.0,31.08,45.45,41.18,253.34,126.24,-0.1817883656322957,0.34,1.266666666666667,2.4,14.97,,,6005,群益證,金融保險類
2019Q2,0.31,0.3,64.99,71.74,,124.03,124.03,-99999.0,-99999.0,-199998.0,1.17,0.33,0.0,11.31,32.39,26.02,-60.27,-45.71,0.2444806887023409,0.15,-0.4230769230769231,-0.4443999999999999,14.59,,,6005,群益證,金融保險類
2019Q1,-0.12,-0.11,-15.72,71.75,,124.38,124.38,-99999.0,-99999.0,-199998.0,1.88,0.55,0.0,25.72,42.85,37.4,-196.92,-43.07,-0.0732968763188422,0.26,,-0.2973,14.68,,,6005,群益證,金融保險類
2023Q4,1.01,0.92,158.14,77.11,194.23,105.31,100.59,753.94,74.75,828.69,2.01,0.45,32.66,6.72,9.69,7.56,-34.95,-7.67,,1.08,-0.0999999999999998,-1.3829787234042554,56.39,101.13,1.4633333333333332,2201,裕隆,汽車類
2023Q3,-2.32,-2.11,-278.9,78.11,194.93,106.35,101.65,857.33,88.43,945.76,2.77,0.59,35.89,11.62,14.08,11.15,4.02,-0.92,-0.09237336487819807,1.2,0.0714285714285714,-10.23076923076923,53.23,,1.63,2201,裕隆,汽車類
2023Q2,-1.93,-1.74,-234.98,79.15,195.93,106.8,102.12,878.38,92.45,970.83,2.9,0.6,36.06,11.74,14.77,11.65,-3.43,-6.3,-0.1040227228161664,1.12,-0.089430894308943,-1.2821158690176322,51.12,,1.6933333333333334,2201,裕隆,汽車類
2023Q1,-1.53,-1.39,-184.77,79.37,190.19,104.84,100.06,876.44,83.82,960.25,2.96,0.6,36.42,12.45,14.65,11.51,4.8,-0.82,0.0048309272696655,1.23,-1.4361702127659577,-0.419811320754717,49.88,,1.58,2201,裕隆,汽車類
2022Q4,-2.49,-2.2,-99999.0,79.88,196.63,106.79,102.89,394.0,66.34,460.34,-2.57,-0.53,33.46,10.76,-6.46,-9.02,-8.35,6.13,0.0938584495711381,-2.82,20.69230769230769,-3.120300751879699,48.5,74.75,1.1266666666666667,2201,裕隆,汽車類
2022Q3,-3.57,-3.12,-1056.51,78.92,204.24,107.51,103.12,3.8,79.28,83.08,1.16,0.24,35.67,12.8,7.5,4.29,-15.5,5.84,0.1930168459107026,-0.13,-0.9672544080604534,-1.1140350877192982,51.5,47.76,0.82,2201,裕隆,汽車類
2022Q2,-3.35,-2.99,-99999.0,80.04,186.3,104.43,99.87,446.96,91.9,538.86,-4.43,-0.94,39.49,16.48,-13.22,-17.85,19.03,16.32,0.4123435491466543,-3.97,-2.8726415094339623,-5.135416666666667,50.06,8.366666666666667,0.7933333333333333,2201,裕隆,汽車類
2022Q1,-2.89,-2.6,-221.59,77.62,197.5,104.63,100.0,415.52,76.56,492.07,4.18,0.92,34.36,12.89,19.1,15.99,46.2,8.4,-0.1396030566930726,2.12,0.593984962406015,0.5251798561151082,56.11,8.673333333333334,0.79,2201,裕隆,汽車類
2021Q4,-2.74,-2.45,-291.19,78.17,191.74,103.46,98.85,3.57,67.19,70.76,3.07,0.67,28.66,8.27,12.94,10.51,-13.61,113.79,0.1481658001429604,1.33,0.1666666666666667,0.0555555555555555,53.05,9.066666666666666,,2201,裕隆,汽車類
2021Q3,-1.5,-1.29,-168.23,78.25,204.62,107.35,102.07,4.08,78.59,82.67,2.8,0.6,31.13,10.03,12.22,9.73,17.12,160.04,-0.0290577344795426,1.14,0.1875,0.4999999999999998,51.31,9.566666666666666,,2201,裕隆,汽車類
2021Q2,-3.88,-3.31,-475.91,78.56,209.1,107.99,102.15,367.17,84.85,452.01,2.54,0.55,31.27,9.26,12.47,9.47,-10.56,6179.22,-0.0189130933064869,0.96,-0.3093525179856115,1.5945945945945947,50.52,12.386666666666663,,2201,裕隆,汽車類
2021Q1,-1.37,-1.16,-135.24,77.94,216.03,108.22,102.69,319.51,71.58,391.09,3.08,0.67,29.19,9.06,12.07,9.91,-187.52,-101.68,0.002344666959254,1.39,0.103174603174603,9.692307692307692,50.69,15.9,,2201,裕隆,汽車類
2020Q4,0.41,0.35,47.48,78.47,211.75,107.05,101.08,258.82,57.26,316.08,2.83,0.58,16.78,-8.81,7.65,7.27,1808.78,-95.81,-0.0334710991068636,1.26,0.6578947368421053,-1.084507042253521,49.32,,,2201,裕隆,汽車類
2020Q3,1.51,1.3,218.91,80.56,198.17,104.59,98.12,581.28,80.94,662.23,2.49,0.48,21.72,-0.52,8.31,6.8,-128.04,-0.58,-0.0626923230700452,0.76,1.054054054054054,-1.723809523809524,47.55,,,2201,裕隆,汽車類
2020Q2,0.7,0.63,140.7,81.17,186.25,101.24,93.81,620.49,97.18,717.67,1.93,0.36,24.88,2.0,6.81,5.57,-35.72,-5.29,0.7146997389456796,0.37,1.8461538461538456,-1.4805194805194806,29.55,,,2201,裕隆,汽車類
2020Q1,-0.6,-0.54,-250.32,81.54,187.15,100.81,93.88,352.78,116.49,469.26,0.96,0.18,28.86,3.51,4.41,3.11,-102.05,0.52,0.0629421199567973,0.13,-1.0087189805499666,-0.2352941176470588,29.33,,,2201,裕隆,汽車類
2019Q4,1.59,1.43,-99999.0,81.82,186.3,100.58,93.39,259.15,50.8,309.94,-34.31,-7.31,-30.63,-130.6,-104.56,-101.94,10626.62,3160.39,0.3825283227650663,-14.91,13.2,,29.36,,,2201,裕隆,汽車類
2019Q3,-4.25,-3.68,-99999.0,75.68,244.77,112.2,104.1,543.65,86.63,630.28,-1.38,-0.34,19.57,-1.3,-3.71,-5.13,-77.43,-1063.18,-0.2851277926466842,-1.05,0.3636363636363637,,43.61,,,2201,裕隆,汽車類
2019Q2,-6.58,-5.69,-99999.0,74.86,239.35,111.8,104.11,532.38,85.48,617.86,-0.91,-0.24,17.3,-5.89,-0.21,-3.6,-259.91,-93.38,-0.0051020518838953,-0.77,-5.529411764705882,,45.11,,,2201,裕隆,汽車類
2019Q1,-2.83,-2.47,-764.38,73.15,241.82,106.52,98.07,582.82,101.35,684.17,0.89,0.24,24.97,3.83,7.02,3.66,-489.55,-26.77,-0.1486831976451249,0.17,-0.3929,-0.8068000000000001,46.6,,,2201,裕隆,汽車類
